Source,Target,weight,URL,Discipline,PY,Tweet,Group
@wyattauthor3,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@CathrynPearce,@CentrHistArch,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@arts_institute,@PalgraveHistory,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@Kinverexile,@PalgraveHistory,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@18thc_finance,@odavies9,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@AdamOutside,@UHertshistory,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@CeriHoulbrook,@odavies9,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@EmmaJBL,@UHertshistory,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@samsonalice3,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@BarkerKathy,@cazpegg,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@DrDavidMT,@PalgraveHistory,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@tait_clodagh,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@CeriHoulbrook,@UHertshistory,2,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@DeathandCulture,@drrebennett,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@numanseker3,@ihsanfazlioglu,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@konevim,@IUISLM,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@MuzminOkur,@IUISLM,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@IMUEdebiyat,@ihsanfazlioglu,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@Der_Schakal,@IUISLM,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@knatanas,@IUISLM,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@SururiSadi,@ahmet_demirhan,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@AhmetSunucu,@M_ErsinDoyran,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@osman_brkn,@ihsanfazlioglu,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@emin_lelic,@IUISLM,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@knngcr,@MicahAHughes,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@coskuncakir60,@ihsanfazlioglu,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@SadikKirazli,@rashiddar,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@khargush1969,@jun_naibzade,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@MicahAHughes,@IUISLM,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@QsarKbir,@IUISLM,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@HASSANKONAKATA,@Saxifragamystic,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@m_gulce,@IUISLM,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@HASSANKONAKATA,@NaokiQayyim,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@MedeniytFelsefe,@ihsanfazlioglu,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@BookofBeats,@IUISLM,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@IstanbulMektebi,@M_ErsinDoyran,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@simurgurum,@IUISLM,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@yavuzgezgin1,@ihsanfazlioglu,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@MontyGlycon1,@jun_naibzade,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@IslamicAtDuke,@MicahAHughes,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@biqbal,@IUISLM,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@mantyuria,@jun_naibzade,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@simsekmun,@ihsanfazlioglu,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@klasik_ima,@aatcil,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@menalib,@IUISLM,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@ssiddiqui83,@MicahAHughes,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@naomiprof,@rashiddar,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@Rasced_Alen,@rashiddar,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@mervaydinkaplan,@IUISLM,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@muhammedyetim,@ihsanfazlioglu,1,https://www.altmetric.com/details/32970317,His,2018,59,non-publisher
@C19Americanists,@hl_murray,1,https://www.altmetric.com/details/23936120,His,2017,8,non-publisher
@amrita_aggarwal,@collinsactually,1,https://www.altmetric.com/details/23936120,His,2017,8,non-publisher
@UCL_Holocaust,@AR_Pearce,1,https://www.altmetric.com/details/34852346,His,2018,4,non-publisher
@S_AM_Costa,@AR_Pearce,1,https://www.altmetric.com/details/34852346,His,2018,4,non-publisher
@Baroness_Nichol,@AR_Pearce,1,https://www.altmetric.com/details/34852346,His,2018,4,non-publisher
@RWBAHolocaust,@AR_Pearce,1,https://www.altmetric.com/details/34852346,His,2018,4,non-publisher
@Ju_B81,@ValeryRidde,1,https://www.altmetric.com/details/21328095,His,2017,5,non-publisher
@Lara_Gautier,@ValeryRidde,1,https://www.altmetric.com/details/21328095,His,2017,5,non-publisher
@Maelle_deSeze,@ValeryRidde,1,https://www.altmetric.com/details/21328095,His,2017,5,non-publisher
@clarabyrd4,@mroyUPO,1,https://www.altmetric.com/details/13545642,His,2017,5,non-publisher
@watts_lj,@TandF_Australia,1,https://www.altmetric.com/details/13545642,His,2017,5,non-publisher
@afquaireau,@mroyUPO,1,https://www.altmetric.com/details/13545642,His,2017,5,non-publisher
@APHGMP,@Flouistory,1,https://www.altmetric.com/details/32982302,His,2015,4,non-publisher
@yourequiteright,@Flouistory,1,https://www.altmetric.com/details/32982302,His,2015,4,non-publisher
@FlorentKaddes,@Flouistory,1,https://www.altmetric.com/details/32982302,His,2015,4,non-publisher
@ripdead666,@Nea_mk,1,https://www.altmetric.com/details/27993778,His,2017,2,non-publisher
@aidannorrie,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@Denes_Harai,@PalgraveHistory,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@sarahchurchwell,@PalgraveHistory,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@Lucy_HS_Dean,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@katkosior,@PalgraveHistory,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@monarchyconf,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@katkosior,@cath_fletcher,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@Matthew_Kilburn,@PalgraveHistory,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@Joanne_Paul_,@royalhistorian,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@FirstNightArt,@royalhistorian,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@MelanieCMaddox,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@earlymodernjohn,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@helenjgm,@royalhistorian,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@L_Hartnett,@PalgraveHistory,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@tonyriches,@PalgraveHistory,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@peterfrankopan,@PalgraveHistory,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@BeckyLouisa1986,@royalhistorian,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@dorothee_goetze,@PalgraveHistory,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@nailyas_,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@DrIanFriel,@PalgraveHistory,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@peterfrankopan,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@OntheTudorTrail,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@Courtney_Herber,@katkosior,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@Denes_Harai,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@ENortonHistory,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@CEkholst,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@ErinSpinney,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@NiiranenSusanna,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@cath_fletcher,@PalgraveHistory,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@Joanne_Paul_,@katkosior,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@EvaJohannaH,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@DrStephR,@PalgraveHistory,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@EHChalus,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@Joanne_Paul_,@PalgraveHistory,2,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@CathleenSarti,@PalgraveHistory,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@MargyMayell,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@PBradshawMedia,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@Courtney_Herber,@PalgraveHistory,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@YehorBrailian,@PalgraveHistory,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@helenjgm,@cath_fletcher,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@MissNicolaTal,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@GabbyStorey,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@Sitecorgi,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@GalleKarl,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@monarchyconf,@PalgraveHistory,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@ScrutinEye,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@Courtney_Herber,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@MiriERubin,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@QueenlyVoices,@PalgraveHistory,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@helenjgm,@Joanne_Paul_,2,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@angela_mcshane,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@janegreyinfo,@PalgraveHistory,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@ENortonHistory,@katkosior,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@Canadian_Errant,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@Viral_History,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@cath_fletcher,@Joanne_Paul_,1,https://www.altmetric.com/details/43781277,His,2018,75,non-publisher
@LawGovDCU,@dawnwalsh,1,https://www.altmetric.com/details/18282362,His,2017,11,non-publisher
@mscole18,@dawnwalsh,1,https://www.altmetric.com/details/18282362,His,2017,11,non-publisher
@DonnachaDCU,@dawnwalsh,1,https://www.altmetric.com/details/18282362,His,2017,11,non-publisher
@jamesfitz2,@dawnwalsh,1,https://www.altmetric.com/details/18282362,His,2017,11,non-publisher
@waltkilroy,@dawnwalsh,1,https://www.altmetric.com/details/18282362,His,2017,11,non-publisher
@clharris_ucc,@dawnwalsh,1,https://www.altmetric.com/details/18282362,His,2017,11,non-publisher
@Mergito,@dawnwalsh,1,https://www.altmetric.com/details/18282362,His,2017,11,non-publisher
@AnMailleach,@dawnwalsh,1,https://www.altmetric.com/details/18282362,His,2017,11,non-publisher
@ConnollyEileen,@dawnwalsh,1,https://www.altmetric.com/details/18282362,His,2017,11,non-publisher
@UACES,@UACESgf,1,https://www.altmetric.com/details/17039250,His,2017,4,non-publisher
@vanebix,@UACESgf,1,https://www.altmetric.com/details/17039250,His,2017,4,non-publisher
@JCMS_EU,@UACESgf,1,https://www.altmetric.com/details/17039250,His,2017,4,non-publisher
@t_tonii,@Edourdoo,1,https://www.altmetric.com/details/17258292,His,2014,2,non-publisher
@maawuah,@ZEIBonn,1,https://www.altmetric.com/details/22008491,His,2017,5,non-publisher
@DirkRochtus1,@ZEIBonn,1,https://www.altmetric.com/details/22008491,His,2017,5,non-publisher
@S_Drakopoulou,@ZEIBonn,1,https://www.altmetric.com/details/22008491,His,2017,5,non-publisher
@AySeGuL_UCL,@Uli_TR,1,https://www.altmetric.com/details/57186765,His,2016,5,non-publisher
@Metin4020,@Uli_TR,1,https://www.altmetric.com/details/57186765,His,2016,5,non-publisher
@kclosebarry,@thehistoriann,1,https://www.altmetric.com/details/4655964,His,2015,5,non-publisher
@baibi,@lottelydia,1,https://www.altmetric.com/details/4655964,His,2015,5,non-publisher
@Raherrmann,@kfullagar,1,https://www.altmetric.com/details/4655964,His,2015,5,non-publisher
@pjvandermeer1,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@MireilleJansma,@RogierBrussee,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@fiebontekoe,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@marjanke,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@Manu2uNL,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@RoelKingma,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@HerbertWensink,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@riahazenberg,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@daltonwz,@RijnPatrick,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@pckool,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@kwybes,@RijnPatrick,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@AJBijsterveld,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@ik_thuis,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@ElKhadirM,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@ria__valk,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@VanZeelandSoest,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@GMPFMG,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@SybrenKooistra,@mikofLohr,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@VerwardeMens,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@DannyWijnhoud,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@jongwijkcoachIB,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@kirikorneev,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@ZanBizar,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@Jolienpon,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@ridderkleur,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@NadiaBouras,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@Tpzijl,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@dvdeijk,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@CollignonEls,@mikofLohr,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@Meeszs,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@KarinSpaink,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
@josepepels,@Leolucassen,1,https://www.altmetric.com/details/40551129,His,2014,62,non-publisher
